data_id;language;form;age;gender;mom_ed;comprehension;production
113258;Danish;WS;21;Male;Secondary;54;54
113259;Danish;WS;21;Male;Graduate;22;22
113260;Danish;WS;21;Male;College;231;231
113261;Danish;WS;21;Male;Primary;148;148
113262;Danish;WS;21;Female;Some College;315;315
113263;Danish;WS;21;Female;College;54;54
113264;Danish;WS;20;Male;College;112;112
113265;Danish;WS;20;Male;Some College;51;51
113266;Danish;WS;20;Male;Some College;28;28
113267;Danish;WS;20;Female;Some College;102;102
113268;Danish;WS;20;Female;Some College;12;12
113269;Danish;WS;21;Female;College;38;38
113270;Danish;WS;20;Male;College;42;42
113271;Danish;WS;20;Male;Graduate;169;169
113272;Danish;WS;20;Female;College;23;23
113273;Danish;WS;20;Female;Some College;195;195
113274;Danish;WS;20;Male;College;41;41
113275;Danish;WS;20;Female;Some College;98;98
113276;Danish;WS;20;Male;Some College;50;50
113277;Danish;WS;20;Female;College;200;200
113278;Danish;WS;20;Female;Primary;56;56
113279;Danish;WS;20;Male;Some College;70;70
113280;Danish;WS;20;Male;Some College;98;98
113281;Danish;WS;20;Female;College;202;202
113282;Danish;WS;20;Male;College;6;6
113283;Danish;WS;20;Female;Some College;64;64
113284;Danish;WS;20;Male;Secondary;336;336
113285;Danish;WS;19;Female;Primary;37;37
113286;Danish;WS;19;Female;Some College;186;186
113287;Danish;WS;19;Female;Graduate;120;120
113288;Danish;WS;19;Female;Some College;105;105
113289;Danish;WS;19;Female;College;42;42
113290;Danish;WS;19;Female;Some College;318;318
113291;Danish;WS;19;Female;College;20;20
113292;Danish;WS;19;Female;Secondary;43;43
113293;Danish;WS;19;Male;College;88;88
113294;Danish;WS;19;Female;Some College;35;35
113295;Danish;WS;19;Female;Graduate;54;54
113296;Danish;WS;19;Female;Some College;22;22
113297;Danish;WS;19;Female;Some College;8;8
113298;Danish;WS;19;Male;Some College;181;181
113299;Danish;WS;19;Male;College;62;62
113300;Danish;WS;19;Male;Graduate;46;46
113301;Danish;WS;19;Female;Some College;24;24
113302;Danish;WS;19;Female;Secondary;21;21
113303;Danish;WS;19;Female;College;46;46
113304;Danish;WS;19;Female;Primary;73;73
113305;Danish;WS;19;Female;Some College;513;513
113306;Danish;WS;19;Female;Graduate;71;71
113307;Danish;WS;19;Male;Graduate;6;6
113308;Danish;WS;19;Male;Some College;172;172
113309;Danish;WS;19;Male;College;116;116
113310;Danish;WS;18;Female;Some College;17;17
113311;Danish;WS;18;Female;College;42;42
113312;Danish;WS;18;Male;Graduate;246;246
113313;Danish;WS;18;Male;Graduate;54;54
113314;Danish;WS;18;Female;Some College;51;51
113315;Danish;WS;18;Female;Some College;35;35
113316;Danish;WS;18;Female;College;116;116
113317;Danish;WS;18;Female;Graduate;15;15
113318;Danish;WS;18;Male;Primary;15;15
113319;Danish;WS;18;Male;Graduate;34;34
113320;Danish;WS;18;Male;Some College;4;4
113321;Danish;WS;18;Female;College;42;42
113322;Danish;WS;18;Female;College;16;16
113323;Danish;WS;18;Female;Some College;48;48
113324;Danish;WS;18;Male;Graduate;16;16
113325;Danish;WS;18;Female;Secondary;97;97
113326;Danish;WS;18;Female;Graduate;123;123
113327;Danish;WS;17;Female;Primary;169;169
113328;Danish;WS;17;Male;Some College;87;87
113329;Danish;WS;17;Male;College;26;26
113330;Danish;WS;17;Female;College;41;41
113331;Danish;WS;17;Female;College;39;39
113332;Danish;WS;17;Female;Some College;79;79
113333;Danish;WS;17;Male;Primary;44;44
113334;Danish;WS;17;Male;Some College;62;62
113335;Danish;WS;17;Male;Some College;44;44
113336;Danish;WS;17;Female;College;248;248
113337;Danish;WS;17;Female;Some College;30;30
113338;Danish;WS;17;Female;College;107;107
113339;Danish;WS;17;Female;College;8;8
113340;Danish;WS;17;Male;Some College;34;34
113341;Danish;WS;17;Male;College;60;60
113342;Danish;WS;16;Female;Graduate;22;22
113343;Danish;WS;16;Female;Primary;10;10
113344;Danish;WS;16;Female;College;11;11
113345;Danish;WS;16;Female;Some College;30;30
113346;Danish;WS;16;Female;Some College;16;16
113347;Danish;WS;16;Female;College;21;21
113348;Danish;WS;16;Female;Secondary;8;8
113349;Danish;WS;16;Female;College;18;18
113350;Danish;WS;16;Female;College;17;17
113351;Danish;WS;16;Female;Primary;13;13
113352;Danish;WS;16;Female;Graduate;6;6
113353;Danish;WS;16;Female;Some College;13;13
113354;Danish;WS;16;Female;Primary;17;17
113355;Danish;WS;16;Female;Some College;15;15
113356;Danish;WS;16;Female;College;145;145
113357;Danish;WS;16;Female;Some College;6;6
113358;Danish;WS;16;Male;College;4;4
113359;Danish;WS;16;Male;Some College;82;82
113360;Danish;WS;17;Male;Some College;17;17
113361;Danish;WS;16;Female;Graduate;6;6
113362;Danish;WS;16;Female;Some College;13;13
113363;Danish;WS;16;Male;College;84;84
113364;Danish;WS;30;Male;College;455;455
113365;Danish;WS;18;Male;Some College;42;42
113366;Danish;WS;18;Male;Secondary;108;108
113367;Danish;WS;19;Male;Some College;80;80
113368;Danish;WS;18;Male;Some College;23;23
113369;Danish;WS;18;Male;Some College;13;13
113370;Danish;WS;29;Male;Graduate;475;475
113371;Danish;WS;30;Male;Graduate;439;439
113372;Danish;WS;29;Male;College;543;543
113373;Danish;WS;29;Male;Graduate;442;442
113374;Danish;WS;29;Male;Some College;397;397
113375;Danish;WS;29;Female;Some College;163;163
113376;Danish;WS;29;Male;Graduate;527;527
113377;Danish;WS;29;Male;Graduate;576;576
113378;Danish;WS;29;Female;College;518;518
113379;Danish;WS;28;Male;College;290;290
113380;Danish;WS;28;Male;Some College;172;172
113381;Danish;WS;28;Male;Some College;611;611
113382;Danish;WS;28;Male;Some College;162;162
113383;Danish;WS;28;Male;College;484;484
113384;Danish;WS;28;Female;Some College;445;445
113385;Danish;WS;28;Male;Some College;402;402
113386;Danish;WS;28;Female;College;645;645
113387;Danish;WS;28;Female;Graduate;562;562
113388;Danish;WS;28;Male;Some College;224;224
113389;Danish;WS;27;Female;Some College;621;621
113390;Danish;WS;27;Female;Graduate;364;364
113391;Danish;WS;27;Female;Primary;151;151
113392;Danish;WS;27;Female;Some College;145;145
113393;Danish;WS;27;Female;Some College;344;344
113394;Danish;WS;27;Male;Primary;625;625
113395;Danish;WS;27;Male;College;214;214
113396;Danish;WS;27;Male;Some College;365;365
113397;Danish;WS;27;Male;Some College;318;318
113398;Danish;WS;26;Male;College;563;563
113399;Danish;WS;26;Male;Graduate;293;293
113400;Danish;WS;26;Male;Some College;700;700
113401;Danish;WS;26;Male;Some College;329;329
113402;Danish;WS;26;Female;College;514;514
113403;Danish;WS;26;Male;College;307;307
113404;Danish;WS;26;Male;Some College;303;303
113405;Danish;WS;26;Male;Primary;471;471
113406;Danish;WS;25;Male;Some College;167;167
113407;Danish;WS;25;Female;Secondary;437;437
113408;Danish;WS;25;Male;College;296;296
113409;Danish;WS;25;Male;Some College;389;389
113410;Danish;WS;25;Male;Some College;358;358
113411;Danish;WS;25;Female;Graduate;583;583
113412;Danish;WS;25;Male;Secondary;130;130
113413;Danish;WS;25;Female;College;303;303
113414;Danish;WS;24;Female;Some College;6;6
113415;Danish;WS;24;Male;Some College;94;94
113416;Danish;WS;24;Male;College;469;469
113417;Danish;WS;24;Male;Graduate;121;121
113418;Danish;WS;24;Male;Some College;248;248
113419;Danish;WS;24;Male;Graduate;78;78
113420;Danish;WS;24;Male;College;270;270
113421;Danish;WS;24;Female;Some College;288;288
113422;Danish;WS;24;Male;Graduate;440;440
113423;Danish;WS;23;Female;College;343;343
113424;Danish;WS;23;Male;Some College;314;314
113425;Danish;WS;23;Male;Some College;111;111
113426;Danish;WS;23;Female;Some College;53;53
113427;Danish;WS;23;Female;Some College;343;343
113428;Danish;WS;23;Female;College;357;357
113429;Danish;WS;23;Female;College;63;63
113430;Danish;WS;23;Male;College;177;177
113431;Danish;WS;23;Male;Some College;445;445
113432;Danish;WS;23;Female;Primary;218;218
113433;Danish;WS;23;Female;Primary;102;102
113434;Danish;WS;22;Female;Secondary;384;384
113435;Danish;WS;22;Male;College;304;304
113436;Danish;WS;22;Female;Some College;164;164
113437;Danish;WS;22;Female;Graduate;384;384
113438;Danish;WS;22;Female;College;54;54
113439;Danish;WS;22;Female;College;278;278
113440;Danish;WS;22;Female;College;112;112
113441;Danish;WS;21;Male;Some College;193;193
113442;Danish;WS;21;Female;Graduate;35;35
113443;Danish;WS;21;Male;Some College;211;211
113444;Danish;WS;21;Female;College;30;30
113445;Danish;WS;21;Male;Some College;48;48
113446;Danish;WS;21;Male;College;171;171
113447;Danish;WS;20;Male;College;155;155
113448;Danish;WS;20;Male;Graduate;23;23
113449;Danish;WS;20;Female;Primary;104;104
113450;Danish;WS;20;Male;Some College;59;59
113451;Danish;WS;20;Male;Graduate;117;117
113452;Danish;WS;20;Male;Primary;45;45
113453;Danish;WS;20;Male;Some College;253;253
113454;Danish;WS;19;Male;Some College;27;27
113455;Danish;WS;19;Male;Primary;15;15
113456;Danish;WS;19;Male;College;156;156
113457;Danish;WS;19;Female;Some College;42;42
113458;Danish;WS;19;Male;College;28;28
113459;Danish;WS;19;Male;Secondary;105;105
113460;Danish;WS;19;Male;Some College;158;158
113461;Danish;WS;19;Male;Secondary;58;58
113462;Danish;WS;19;Male;College;155;155
113463;Danish;WS;30;Female;College;526;526
113464;Danish;WS;30;Female;Some College;335;335
113465;Danish;WS;30;Female;Some College;605;605
113466;Danish;WS;17;Male;Secondary;18;18
113467;Danish;WS;17;Male;College;20;20
113468;Danish;WS;17;Male;Some College;209;209
113469;Danish;WS;17;Female;Some College;111;111
113470;Danish;WS;17;Female;College;46;46
113471;Danish;WS;17;Male;Some College;6;6
113472;Danish;WS;18;Female;Primary;21;21
113473;Danish;WS;16;Female;Some College;15;15
113474;Danish;WS;16;Female;Some College;8;8
113475;Danish;WS;16;Male;Some College;39;39
113476;Danish;WS;16;Male;College;3;3
113477;Danish;WS;16;Male;College;12;12
113478;Danish;WS;16;Male;Some College;12;12
113479;Danish;WS;16;Male;Some College;25;25
113480;Danish;WS;16;Female;Primary;35;35
113481;Danish;WS;16;Female;College;6;6
113482;Danish;WS;30;Male;Some College;483;483
113483;Danish;WS;30;Male;Some College;530;530
113484;Danish;WS;29;Male;Graduate;37;37
113485;Danish;WS;17;Male;Secondary;26;26
113486;Danish;WS;17;Male;Some College;32;32
113487;Danish;WS;17;Male;Some College;4;4
113488;Danish;WS;17;Male;Primary;15;15
113489;Danish;WS;17;Female;Secondary;49;49
113490;Danish;WS;17;Male;College;13;13
113491;Danish;WS;28;Male;College;447;447
113492;Danish;WS;29;Female;Some College;335;335
113493;Danish;WS;28;Male;Some College;652;652
113494;Danish;WS;28;Male;College;393;393
113495;Danish;WS;28;Female;College;692;692
113496;Danish;WS;27;Male;Some College;510;510
113497;Danish;WS;27;Male;Some College;221;221
113498;Danish;WS;27;Male;Some College;550;550
113499;Danish;WS;27;Male;Some College;332;332
113500;Danish;WS;27;Male;College;354;354
113501;Danish;WS;27;Female;Some College;227;227
113502;Danish;WS;27;Female;None;259;259
113503;Danish;WS;26;Male;Graduate;259;259
113504;Danish;WS;26;Male;College;362;362
113505;Danish;WS;26;Male;Some College;478;478
113506;Danish;WS;26;Male;Graduate;225;225
113507;Danish;WS;26;Male;Some College;356;356
113508;Danish;WS;26;Male;College;251;251
113509;Danish;WS;25;Female;Primary;320;320
113510;Danish;WS;25;Male;Some Secondary;52;52
113511;Danish;WS;25;Male;College;76;76
113512;Danish;WS;24;Male;College;206;206
113513;Danish;WS;24;Male;College;213;213
113514;Danish;WS;24;Female;Some College;38;38
113515;Danish;WS;24;Male;Graduate;141;141
113516;Danish;WS;24;Male;Primary;514;514
113517;Danish;WS;23;Male;College;254;254
113518;Danish;WS;22;Male;Some College;25;25
113519;Danish;WS;22;Female;Some College;231;231
113520;Danish;WS;22;Male;Some College;89;89
113521;Danish;WS;22;Female;College;375;375
113522;Danish;WS;22;Male;Some College;82;82
113523;Danish;WS;22;Male;College;356;356
113524;Danish;WS;22;Female;Some College;304;304
113525;Danish;WS;22;Male;College;60;60
113526;Danish;WS;21;Female;Primary;107;107
113527;Danish;WS;21;Male;Some College;517;517
113528;Danish;WS;21;Male;Graduate;46;46
113529;Danish;WS;21;Male;Graduate;57;57
113530;Danish;WS;20;Male;Secondary;150;150
113531;Danish;WS;20;Male;Some College;544;544
113532;Danish;WS;20;Female;Some College;64;64
113533;Danish;WS;20;Female;College;143;143
113534;Danish;WS;20;Male;Some College;47;47
113535;Danish;WS;20;Female;Some College;19;19
113536;Danish;WS;19;Male;Some College;23;23
113537;Danish;WS;19;Male;College;83;83
113538;Danish;WS;19;Female;Some College;60;60
113539;Danish;WS;19;Female;Some College;87;87
113540;Danish;WS;19;Female;Some College;57;57
113541;Danish;WS;19;Female;Some College;30;30
113542;Danish;WS;18;Male;College;41;41
113543;Danish;WS;18;Female;Some College;18;18
113544;Danish;WS;18;Male;Graduate;20;20
113545;Danish;WS;17;Female;Graduate;192;192
113546;Danish;WS;17;Male;Some College;19;19
113547;Danish;WS;17;Male;Some College;35;35
113548;Danish;WS;29;Female;Some College;578;578
113549;Danish;WS;16;Male;Graduate;5;5
113550;Danish;WS;16;Female;College;16;16
113551;Danish;WS;16;Male;Some College;5;5
113552;Danish;WS;16;Male;Secondary;45;45
113553;Danish;WS;16;Male;Graduate;7;7
113554;Danish;WS;16;Male;Graduate;17;17
113555;Danish;WS;16;Male;Some College;11;11
113556;Danish;WS;24;Female;None;321;321
113557;Danish;WS;22;Female;Primary;287;287
113558;Danish;WS;19;Male;Some College;140;140
113559;Danish;WS;21;Female;Secondary;8;8
113560;Danish;WS;36;Male;Some College;564;564
113561;Danish;WS;36;Male;Primary;604;604
113562;Danish;WS;36;Male;College;506;506
113563;Danish;WS;36;Male;Graduate;630;630
113564;Danish;WS;36;Female;Some College;673;673
113565;Danish;WS;36;Female;Some College;682;682
113566;Danish;WS;36;Female;Some College;619;619
113567;Danish;WS;36;Male;Graduate;462;462
113568;Danish;WS;36;Male;None;518;518
113569;Danish;WS;36;Male;Graduate;634;634
113570;Danish;WS;36;Female;College;664;664
113571;Danish;WS;36;Female;None;665;665
113572;Danish;WS;36;Female;Graduate;656;656
113573;Danish;WS;36;Male;College;676;676
113574;Danish;WS;36;Male;College;623;623
113575;Danish;WS;36;Female;College;581;581
113576;Danish;WS;36;Female;Some College;572;572
113577;Danish;WS;36;Female;Some College;718;718
113578;Danish;WS;36;Female;Graduate;589;589
113579;Danish;WS;36;Male;Some College;543;543
113580;Danish;WS;36;Male;College;620;620
113581;Danish;WS;36;Female;Some Graduate;412;412
113582;Danish;WS;36;Female;Some College;620;620
113583;Danish;WS;36;Male;Some College;606;606
113584;Danish;WS;36;Female;College;578;578
113585;Danish;WS;36;Male;Some College;497;497
113586;Danish;WS;36;Female;Some College;576;576
113587;Danish;WS;36;Male;Some College;577;577
113588;Danish;WS;36;Female;Graduate;707;707
113589;Danish;WS;36;Female;College;684;684
113590;Danish;WS;36;Male;Some College;645;645
113591;Danish;WS;36;Male;Some College;571;571
113592;Danish;WS;36;Female;Graduate;572;572
113593;Danish;WS;36;Male;Graduate;617;617
113594;Danish;WS;36;Female;Some College;701;701
113595;Danish;WS;36;Female;College;591;591
113596;Danish;WS;36;Female;Some College;559;559
113597;Danish;WS;36;Female;Some College;553;553
113598;Danish;WS;36;Female;College;638;638
113599;Danish;WS;36;Female;None;576;576
113600;Danish;WS;36;Female;Some College;516;516
113601;Danish;WS;36;Male;College;583;583
113602;Danish;WS;36;Male;College;619;619
113603;Danish;WS;36;Male;Some College;644;644
113604;Danish;WS;36;Male;Secondary;652;652
113605;Danish;WS;36;Female;College;661;661
113606;Danish;WS;36;Male;College;576;576
113607;Danish;WS;36;Male;College;619;619
113608;Danish;WS;36;Female;College;657;657
113609;Danish;WS;36;Female;College;449;449
113610;Danish;WS;36;Male;College;625;625
113611;Danish;WS;36;Female;College;687;687
113612;Danish;WS;36;Male;College;688;688
113613;Danish;WS;36;Female;Some College;567;567
113614;Danish;WS;36;Female;Some College;611;611
113615;Danish;WS;36;Male;Some College;593;593
113616;Danish;WS;36;Male;Some College;470;470
113617;Danish;WS;36;Male;College;621;621
113618;Danish;WS;36;Male;Some College;670;670
113619;Danish;WS;36;Male;None;540;540
113620;Danish;WS;36;Female;None;226;226
113621;Danish;WS;36;Female;Some College;623;623
113622;Danish;WS;36;Male;Some College;568;568
113623;Danish;WS;36;Female;Some College;612;612
113624;Danish;WS;36;Female;Some College;621;621
113625;Danish;WS;36;Female;Graduate;486;486
113626;Danish;WS;36;Male;Some College;561;561
113627;Danish;WS;36;Male;Graduate;628;628
113628;Danish;WS;36;Male;Some College;701;701
113629;Danish;WS;36;Female;Secondary;670;670
113630;Danish;WS;36;Male;Secondary;648;648
113631;Danish;WS;36;Male;College;375;375
113632;Danish;WS;36;Male;College;613;613
113633;Danish;WS;36;Female;College;654;654
113634;Danish;WS;36;Female;Primary;706;706
113635;Danish;WS;36;Male;Some College;552;552
113636;Danish;WS;36;Female;Secondary;644;644
113637;Danish;WS;36;Male;Some College;678;678
113638;Danish;WS;36;Female;Some College;502;502
113639;Danish;WS;36;Female;Some College;692;692
113640;Danish;WS;36;Male;College;725;725
113641;Danish;WS;36;Male;Some College;585;585
113642;Danish;WS;36;Male;College;575;575
113643;Danish;WS;36;Male;Some College;435;435
113644;Danish;WS;36;Male;Some College;645;645
113645;Danish;WS;36;Male;Graduate;362;362
113646;Danish;WS;36;Female;College;723;723
113647;Danish;WS;36;Male;College;684;684
113648;Danish;WS;36;Male;College;461;461
113649;Danish;WS;36;Female;Graduate;349;349
113650;Danish;WS;36;Female;Some College;683;683
113651;Danish;WS;36;Male;Some College;673;673
113652;Danish;WS;36;Female;College;690;690
113653;Danish;WS;36;Female;College;577;577
113654;Danish;WS;36;Female;College;678;678
113655;Danish;WS;36;Female;Graduate;564;564
113656;Danish;WS;36;Female;Some College;616;616
113657;Danish;WS;36;Female;Graduate;518;518
113658;Danish;WS;36;Male;College;612;612
113659;Danish;WS;36;Female;Some College;441;441
113660;Danish;WS;36;Male;Graduate;519;519
113661;Danish;WS;36;Male;Some College;537;537
113662;Danish;WS;36;Female;Primary;458;458
113663;Danish;WS;36;Female;Primary;590;590
113664;Danish;WS;36;Female;Some College;648;648
113665;Danish;WS;36;Male;College;578;578
113666;Danish;WS;36;Male;Primary;708;708
113667;Danish;WS;36;Male;Some College;510;510
113668;Danish;WS;36;Female;Some College;560;560
113669;Danish;WS;36;Female;Some College;581;581
113670;Danish;WS;36;Male;Some College;634;634
113671;Danish;WS;36;Male;None;580;580
113672;Danish;WS;36;Male;College;491;491
113673;Danish;WS;36;Female;Graduate;685;685
113674;Danish;WS;36;Female;Some College;659;659
113675;Danish;WS;36;Female;College;696;696
113676;Danish;WS;36;Male;Some College;475;475
113677;Danish;WS;36;Male;Some College;684;684
113678;Danish;WS;36;Male;College;668;668
113679;Danish;WS;36;Male;Some College;521;521
113680;Danish;WS;36;Male;Some College;259;259
113681;Danish;WS;36;Male;College;688;688
113682;Danish;WS;36;Female;Secondary;714;714
113683;Danish;WS;36;Male;Some College;678;678
113684;Danish;WS;36;Male;Some College;686;686
113685;Danish;WS;36;Female;Some College;490;490
113686;Danish;WS;35;Male;Graduate;591;591
113687;Danish;WS;35;Male;Some College;348;348
113688;Danish;WS;35;Male;Some College;526;526
113689;Danish;WS;35;Female;College;696;696
113690;Danish;WS;35;Female;College;696;696
113691;Danish;WS;35;Male;Some College;428;428
113692;Danish;WS;35;Female;College;502;502
113693;Danish;WS;35;Male;College;570;570
113694;Danish;WS;35;Male;Secondary;696;696
113695;Danish;WS;35;Male;College;593;593
113696;Danish;WS;35;Male;None;650;650
113697;Danish;WS;35;Female;Some College;583;583
113698;Danish;WS;35;Male;Primary;483;483
113699;Danish;WS;35;Female;None;632;632
113700;Danish;WS;35;Male;Some College;620;620
113701;Danish;WS;35;Female;Some College;611;611
113702;Danish;WS;35;Female;Some College;671;671
113703;Danish;WS;35;Male;Graduate;700;700
113704;Danish;WS;35;Female;Some College;347;347
113705;Danish;WS;35;Female;College;635;635
113706;Danish;WS;35;Male;College;563;563
113707;Danish;WS;35;Female;Some College;615;615
113708;Danish;WS;35;Female;Some College;665;665
113709;Danish;WS;35;Female;Some Graduate;128;128
113710;Danish;WS;35;Male;Some Graduate;445;445
113711;Danish;WS;35;Male;College;500;500
113712;Danish;WS;35;Female;College;563;563
113713;Danish;WS;35;Male;None;681;681
113714;Danish;WS;35;Female;Some College;711;711
113715;Danish;WS;35;Female;Primary;704;704
113716;Danish;WS;35;Female;College;478;478
113717;Danish;WS;35;Female;College;655;655
113718;Danish;WS;35;Female;College;616;616
113719;Danish;WS;35;Male;College;372;372
113720;Danish;WS;35;Female;Some College;695;695
113721;Danish;WS;35;Male;College;719;719
113722;Danish;WS;35;Male;Some College;597;597
113723;Danish;WS;35;Female;College;647;647
113724;Danish;WS;35;Female;Some College;635;635
113725;Danish;WS;35;Male;Some College;696;696
113726;Danish;WS;35;Female;Some College;677;677
113727;Danish;WS;35;Female;Graduate;705;705
113728;Danish;WS;35;Female;Some College;598;598
113729;Danish;WS;35;Male;Some College;465;465
113730;Danish;WS;35;Male;Some Graduate;522;522
113731;Danish;WS;35;Male;None;515;515
113732;Danish;WS;35;Male;Some College;564;564
113733;Danish;WS;35;Female;Some College;564;564
113734;Danish;WS;35;Female;Some College;549;549
113735;Danish;WS;35;Female;Graduate;502;502
113736;Danish;WS;35;Female;Some College;462;462
113737;Danish;WS;35;Female;Graduate;567;567
113738;Danish;WS;35;Male;Some College;411;411
113739;Danish;WS;35;Male;Some Graduate;450;450
113740;Danish;WS;35;Female;Some College;499;499
113741;Danish;WS;35;Male;College;565;565
113742;Danish;WS;35;Male;Graduate;586;586
113743;Danish;WS;35;Male;Some College;581;581
113744;Danish;WS;35;Female;Some College;570;570
113745;Danish;WS;35;Female;Some College;642;642
113746;Danish;WS;35;Female;College;616;616
113747;Danish;WS;35;Female;None;528;528
113748;Danish;WS;35;Female;Some College;565;565
113749;Danish;WS;35;Male;Secondary;705;705
113750;Danish;WS;35;Male;College;413;413
113751;Danish;WS;35;Male;Some College;443;443
113752;Danish;WS;35;Male;Some College;554;554
113753;Danish;WS;35;Female;Some College;692;692
113754;Danish;WS;35;Female;Graduate;307;307
113755;Danish;WS;35;Male;Some College;596;596
113756;Danish;WS;35;Female;Some College;524;524
113757;Danish;WS;35;Male;Some College;492;492
113758;Danish;WS;35;Male;Some College;196;196
113759;Danish;WS;35;Male;Graduate;661;661
113760;Danish;WS;35;Male;Graduate;380;380
113761;Danish;WS;35;Female;Some College;588;588
113762;Danish;WS;35;Male;Graduate;678;678
113763;Danish;WS;35;Female;College;695;695
113764;Danish;WS;35;Female;Some College;637;637
113765;Danish;WS;35;Female;College;624;624
113766;Danish;WS;35;Male;College;649;649
113767;Danish;WS;35;Female;Some College;466;466
113768;Danish;WS;35;Male;College;554;554
113769;Danish;WS;35;Male;College;607;607
113770;Danish;WS;35;Male;Some College;541;541
113771;Danish;WS;35;Male;Some College;597;597
113772;Danish;WS;35;Female;Some College;705;705
113773;Danish;WS;35;Male;Some College;716;716
113774;Danish;WS;35;Female;Some College;548;548
113775;Danish;WS;35;Female;College;684;684
113776;Danish;WS;35;Male;Some College;722;722
113777;Danish;WS;35;Male;Some College;637;637
113778;Danish;WS;35;Female;Some College;535;535
113779;Danish;WS;35;Female;College;633;633
113780;Danish;WS;35;Female;Graduate;633;633
113781;Danish;WS;35;Male;Secondary;590;590
113782;Danish;WS;35;Male;None;449;449
113783;Danish;WS;35;Female;College;576;576
113784;Danish;WS;35;Female;College;685;685
113785;Danish;WS;35;Female;Some College;719;719
113786;Danish;WS;35;Female;Graduate;517;517
113787;Danish;WS;35;Female;College;579;579
113788;Danish;WS;35;Male;None;612;612
113789;Danish;WS;35;Female;Some College;490;490
113790;Danish;WS;35;Male;Some College;699;699
113791;Danish;WS;35;Male;Some College;490;490
113792;Danish;WS;35;Male;College;695;695
113793;Danish;WS;35;Female;College;678;678
113794;Danish;WS;35;Male;Graduate;616;616
113795;Danish;WS;35;Male;Some Graduate;674;674
113796;Danish;WS;35;Male;Some College;649;649
113797;Danish;WS;35;Male;Some College;704;704
113798;Danish;WS;35;Male;College;663;663
113799;Danish;WS;34;Female;Graduate;534;534
113800;Danish;WS;34;Female;Graduate;640;640
113801;Danish;WS;34;Male;College;500;500
113802;Danish;WS;34;Female;None;626;626
113803;Danish;WS;34;Male;Graduate;624;624
113804;Danish;WS;34;Female;Secondary;603;603
113805;Danish;WS;34;Male;Some College;631;631
113806;Danish;WS;34;Female;College;355;355
113807;Danish;WS;34;Female;Some College;558;558
113808;Danish;WS;34;Female;Some College;649;649
113809;Danish;WS;34;Male;College;375;375
113810;Danish;WS;34;Female;Primary;613;613
113811;Danish;WS;34;Male;Some College;564;564
113812;Danish;WS;34;Female;Some College;476;476
113813;Danish;WS;34;Female;Primary;475;475
113814;Danish;WS;34;Female;Some College;480;480
113815;Danish;WS;34;Male;College;654;654
113816;Danish;WS;34;Female;Graduate;582;582
113817;Danish;WS;34;Female;College;671;671
113818;Danish;WS;34;Male;Some College;467;467
113819;Danish;WS;34;Male;College;709;709
113820;Danish;WS;34;Male;College;379;379
113821;Danish;WS;34;Male;College;631;631
113822;Danish;WS;34;Male;Primary;513;513
113823;Danish;WS;34;Male;College;555;555
113824;Danish;WS;34;Female;Some College;522;522
113825;Danish;WS;34;Female;Some College;568;568
113826;Danish;WS;34;Male;Some College;450;450
113827;Danish;WS;34;Male;Some College;176;176
113828;Danish;WS;34;Male;Some College;392;392
113829;Danish;WS;34;Male;Some College;613;613
113830;Danish;WS;34;Male;Some College;574;574
113831;Danish;WS;34;Male;Some College;671;671
113832;Danish;WS;34;Male;Primary;387;387
113833;Danish;WS;34;Male;Some College;652;652
113834;Danish;WS;34;Female;Some College;683;683
113835;Danish;WS;34;Male;College;481;481
113836;Danish;WS;34;Female;Graduate;608;608
113837;Danish;WS;34;Female;Graduate;576;576
113838;Danish;WS;34;Female;Some College;700;700
113839;Danish;WS;34;Male;Some College;664;664
113840;Danish;WS;34;Female;Some College;695;695
113841;Danish;WS;34;Female;Some College;440;440
113842;Danish;WS;34;Male;Some College;449;449
113843;Danish;WS;34;Female;Some College;304;304
113844;Danish;WS;34;Male;Some College;569;569
113845;Danish;WS;34;Male;College;521;521
113846;Danish;WS;34;Male;Primary;339;339
113847;Danish;WS;34;Female;Graduate;604;604
113848;Danish;WS;34;Female;College;683;683
113849;Danish;WS;34;Male;College;488;488
113850;Danish;WS;34;Female;Graduate;534;534
113851;Danish;WS;34;Male;Some College;285;285
113852;Danish;WS;34;Female;Some College;500;500
113853;Danish;WS;34;Female;College;669;669
113854;Danish;WS;34;Female;Some College;615;615
113855;Danish;WS;34;Male;Some College;648;648
113856;Danish;WS;34;Female;Some College;516;516
113857;Danish;WS;34;Male;Primary;359;359
113858;Danish;WS;34;Male;Some College;649;649
113859;Danish;WS;34;Male;Some College;715;715
113860;Danish;WS;34;Male;Primary;467;467
113861;Danish;WS;34;Male;Some College;621;621
113862;Danish;WS;34;Female;Some College;694;694
113863;Danish;WS;34;Female;College;693;693
113864;Danish;WS;34;Female;College;649;649
113865;Danish;WS;34;Male;Some College;615;615
113866;Danish;WS;34;Female;College;639;639
113867;Danish;WS;34;Male;Some College;349;349
113868;Danish;WS;34;Male;Some College;705;705
113869;Danish;WS;34;Male;None;478;478
113870;Danish;WS;34;Male;Some College;681;681
113871;Danish;WS;34;Male;Some College;725;725
113872;Danish;WS;34;Male;College;512;512
113873;Danish;WS;34;Male;Primary;403;403
113874;Danish;WS;34;Male;College;96;96
113875;Danish;WS;34;Female;Some College;542;542
